598, 8.0, 8.0, 299.0, 299.0, 9.0, 8.0, 9.0
380, 9.0, 8.0, 8.0, 8.0, 8.0, 10.0, 8.0
381, 8.0, 8.0, 8.0, 8.0, 10.0, 9.0, 8.0
382, 9.0, 8.0, 8.0, 9.0, 9.0, 8.0, 9.0
383, 299.0, 299.0, 299.0, 8.0, 8.0, 9.0, 8.0
384, 299.0, 299.0, 8.0, 8.0, 8.0, 8.0, 9.0
460, 8.0, 8.0, 8.0, 8.0, 10.0, 8.0, 9.0
385, 8.0, 8.0, 10.0, 8.0, 8.0, 9.0, 8.0
386, 9.0, 8.0, 8.0, 9.0, 8.0, 9.0, 9.0
387, 10.0, 8.0, 10.0, 10.0, 8.0, 8.0, 8.0
388, 299.0, 299.0, 8.0, 8.0, 8.0, 9.0, 8.0
389, 9.0, 8.0, 8.0, 9.0, 9.0, 9.0, 8.0
390, 8.0, 299.0, 299.0, 8.0, 8.0, 8.0, 8.0
428, 10.0, 8.0, 8.0, 10.0, 8.0, 8.0, 8.0
391, 8.0, 8.0, 8.0, 10.0, 8.0, 10.0, 8.0
392, 299.0, 299.0, 299.0, 8.0, 9.0, 8.0, 8.0
393, 8.0, 10.0, 8.0, 8.0, 9.0, 8.0, 8.0
394, 9.0, 8.0, 9.0, 8.0, 8.0, 8.0, 9.0
395, 299.0, 299.0, 9.0, 8.0, 8.0, 8.0, 8.0
396, 8.0, 8.0, 9.0, 8.0, 8.0, 8.0, 10.0
397, 299.0, 299.0, 299.0, 299.0, 8.0, 8.0, 9.0
589, 9.0, 299.0, 8.0, 9.0, 8.0, 8.0, 9.0
398, 8.0, 9.0, 8.0, 9.0, 8.0, 9.0, 8.0
399, 299.0, 8.0, 8.0, 8.0, 9.0, 8.0, 9.0
400, 8.0, 9.0, 8.0, 9.0, 8.0, 8.0, 8.0
421, 8.0, 9.0, 9.0, 8.0, 8.0, 8.0, 8.0
451, 10.0, 299.0, 8.0, 8.0, 8.0, 8.0, 9.0
401, 8.0, 299.0, 8.0, 8.0, 8.0, 8.0, 9.0
838, 299.0, 299.0, 8.0, 9.0, 8.0, 8.0, 8.0
448, 8.0, 10.0, 10.0, 8.0, 8.0, 10.0, 8.0
813, 8.0, 10.0, 8.0, 9.0, 8.0, 9.0, 8.0
595, 10.0, 299.0, 8.0, 8.0, 9.0, 8.0, 8.0
402, 9.0, 8.0, 10.0, 8.0, 8.0, 8.0, 8.0
403, 9.0, 8.0, 9.0, 8.0, 8.0, 9.0, 10.0
404, 9.0, 8.0, 8.0, 8.0, 10.0, 8.0, 8.0
405, 299.0, 299.0, 299.0, 9.0, 8.0, 9.0, 8.0
444, 10.0, 299.0, 8.0, 10.0, 8.0, 8.0, 8.0
406, 10.0, 8.0, 10.0, 8.0, 8.0, 8.0, 8.0
407, 299.0, 299.0, 299.0, 299.0, 9.0, 9.0, 8.0
408, 9.0, 299.0, 8.0, 9.0, 8.0, 9.0, 8.0
409, 8.0, 8.0, 9.0, 9.0, 8.0, 10.0, 8.0
665, 8.0, 299.0, 8.0, 10.0, 8.0, 8.0, 8.0
844, 8.0, 9.0, 8.0, 8.0, 9.0, 9.0, 8.0
410, 8.0, 9.0, 9.0, 8.0, 8.0, 9.0, 8.0
445, 299.0, 8.0, 8.0, 299.0, 8.0, 8.0, 8.0
411, 10.0, 8.0, 8.0, 8.0, 8.0, 8.0, 10.0
690, 10.0, 299.0, 8.0, 8.0, 10.0, 8.0, 10.0
412, 299.0, 8.0, 8.0, 9.0, 8.0, 8.0, 10.0
413, 9.0, 8.0, 9.0, 8.0, 10.0, 8.0, 8.0
414, 9.0, 8.0, 9.0, 9.0, 8.0, 8.0, 9.0
415, 299.0, 8.0, 8.0, 8.0, 9.0, 9.0, 8.0
590, 299.0, 8.0, 8.0, 10.0, 8.0, 8.0, 10.0
504, 9.0, 9.0, 8.0, 9.0, 9.0, 9.0, 8.0
416, 8.0, 9.0, 8.0, 9.0, 8.0, 8.0, 9.0
810, 8.0, 9.0, 8.0, 8.0, 9.0, 8.0, 9.0
417, 299.0, 8.0, 8.0, 9.0, 8.0, 10.0, 8.0
418, 8.0, 8.0, 9.0, 9.0, 8.0, 8.0, 9.0
419, 299.0, 299.0, 299.0, 299.0, 9.0, 8.0, 9.0
474, 299.0, 8.0, 8.0, 299.0, 299.0, 8.0, 8.0
537, 8.0, 8.0, 299.0, 8.0, 8.0, 8.0, 8.0
420, 8.0, 8.0, 10.0, 8.0, 10.0, 8.0, 8.0
455, 8.0, 8.0, 8.0, 8.0, 8.0, 299.0, 8.0
422, 299.0, 8.0, 8.0, 8.0, 9.0, 8.0, 10.0
423, 9.0, 8.0, 9.0, 9.0, 8.0, 8.0, 8.0
424, 10.0, 8.0, 10.0, 8.0, 8.0, 10.0, 8.0
425, 8.0, 8.0, 8.0, 10.0, 8.0, 8.0, 9.0
805, 9.0, 8.0, 9.0, 9.0, 8.0, 10.0, 8.0
426, 8.0, 8.0, 10.0, 8.0, 9.0, 8.0, 8.0
427, 9.0, 8.0, 8.0, 8.0, 9.0, 8.0, 10.0
767, 8.0, 8.0, 9.0, 9.0, 9.0, 9.0, 9.0
429, 8.0, 8.0, 10.0, 8.0, 8.0, 10.0, 8.0
430, 8.0, 10.0, 8.0, 10.0, 8.0, 8.0, 8.0
480, 8.0, 8.0, 299.0, 9.0, 8.0, 8.0, 8.0
431, 9.0, 8.0, 9.0, 9.0, 8.0, 9.0, 8.0
617, 10.0, 299.0, 9.0, 8.0, 8.0, 10.0, 10.0
432, 8.0, 8.0, 9.0, 8.0, 9.0, 9.0, 8.0
433, 9.0, 299.0, 8.0, 8.0, 8.0, 8.0, 8.0
434, 8.0, 299.0, 9.0, 8.0, 8.0, 8.0, 8.0
435, 299.0, 299.0, 8.0, 8.0, 9.0, 8.0, 8.0
436, 8.0, 8.0, 8.0, 8.0, 299.0, 299.0, 8.0
686, 10.0, 8.0, 9.0, 8.0, 8.0, 8.0, 8.0
437, 8.0, 299.0, 299.0, 299.0, 299.0, 8.0, 8.0
490, 299.0, 8.0, 9.0, 8.0, 9.0, 8.0, 8.0
677, 9.0, 299.0, 8.0, 9.0, 8.0, 9.0, 10.0
439, 8.0, 8.0, 8.0, 299.0, 9.0, 8.0, 8.0
581, 10.0, 8.0, 8.0, 9.0, 9.0, 9.0, 8.0
440, 9.0, 8.0, 8.0, 8.0, 9.0, 10.0, 8.0
441, 8.0, 299.0, 299.0, 299.0, 8.0, 8.0, 8.0
459, 10.0, 8.0, 8.0, 8.0, 8.0, 8.0, 9.0
442, 8.0, 8.0, 8.0, 10.0, 8.0, 9.0, 9.0
680, 299.0, 299.0, 299.0, 299.0, 299.0, 10.0, 8.0
880, 8.0, 10.0, 9.0, 8.0, 8.0, 8.0, 9.0
443, 10.0, 10.0, 10.0, 8.0, 8.0, 8.0, 8.0
613, 8.0, 8.0, 8.0, 8.0, 299.0, 299.0, 9.0
446, 8.0, 8.0, 8.0, 8.0, 8.0, 10.0, 10.0
447, 8.0, 8.0, 8.0, 10.0, 9.0, 8.0, 9.0
449, 8.0, 8.0, 8.0, 8.0, 299.0, 8.0, 8.0
454, 10.0, 8.0, 10.0, 10.0, 8.0, 10.0, 10.0
450, 8.0, 8.0, 8.0, 8.0, 9.0, 9.0, 9.0
699, 8.0, 8.0, 10.0, 299.0, 299.0, 8.0, 8.0
846, 9.0, 9.0, 8.0, 9.0, 8.0, 8.0, 8.0
452, 8.0, 8.0, 299.0, 299.0, 8.0, 8.0, 8.0
453, 9.0, 8.0, 8.0, 8.0, 9.0, 9.0, 10.0
548, 299.0, 8.0, 8.0, 9.0, 9.0, 8.0, 9.0
456, 10.0, 299.0, 8.0, 10.0, 8.0, 8.0, 9.0
457, 8.0, 299.0, 8.0, 8.0, 8.0, 8.0, 10.0
458, 9.0, 8.0, 8.0, 9.0, 9.0, 9.0, 9.0
478, 10.0, 299.0, 8.0, 8.0, 8.0, 8.0, 8.0
758, 8.0, 10.0, 8.0, 8.0, 8.0, 10.0, 10.0
561, 299.0, 8.0, 8.0, 8.0, 10.0, 10.0, 8.0
635, 299.0, 10.0, 8.0, 299.0, 8.0, 8.0, 9.0
462, 8.0, 8.0, 9.0, 8.0, 10.0, 8.0, 8.0
463, 10.0, 8.0, 8.0, 9.0, 8.0, 8.0, 9.0
597, 299.0, 299.0, 8.0, 8.0, 299.0, 8.0, 8.0
519, 299.0, 299.0, 299.0, 299.0, 299.0, 9.0, 10.0
464, 8.0, 299.0, 299.0, 299.0, 299.0, 9.0, 8.0
554, 8.0, 8.0, 10.0, 10.0, 8.0, 8.0, 10.0
769, 10.0, 299.0, 10.0, 8.0, 9.0, 8.0, 9.0
465, 9.0, 10.0, 8.0, 10.0, 8.0, 10.0, 8.0
669, 10.0, 8.0, 8.0, 9.0, 8.0, 10.0, 9.0
466, 8.0, 8.0, 299.0, 299.0, 9.0, 8.0, 8.0
467, 8.0, 10.0, 8.0, 9.0, 8.0, 8.0, 9.0
468, 9.0, 299.0, 8.0, 8.0, 8.0, 8.0, 10.0
666, 299.0, 8.0, 8.0, 10.0, 8.0, 9.0, 10.0
800, 8.0, 8.0, 9.0, 9.0, 8.0, 9.0, 9.0
469, 8.0, 9.0, 8.0, 8.0, 8.0, 10.0, 8.0
658, 299.0, 299.0, 8.0, 10.0, 9.0, 8.0, 8.0
470, 8.0, 8.0, 8.0, 299.0, 299.0, 299.0, 8.0
471, 9.0, 8.0, 9.0, 8.0, 8.0, 8.0, 10.0
472, 9.0, 9.0, 9.0, 8.0, 8.0, 9.0, 8.0
497, 8.0, 8.0, 10.0, 8.0, 8.0, 10.0, 10.0
602, 9.0, 299.0, 8.0, 299.0, 8.0, 10.0, 8.0
747, 299.0, 299.0, 299.0, 299.0, 8.0, 8.0, 10.0
473, 299.0, 9.0, 8.0, 8.0, 8.0, 8.0, 8.0
692, 8.0, 8.0, 8.0, 299.0, 299.0, 9.0, 8.0
475, 8.0, 299.0, 299.0, 299.0, 299.0, 299.0, 8.0
476, 8.0, 299.0, 8.0, 8.0, 8.0, 9.0, 9.0
477, 299.0, 8.0, 9.0, 9.0, 8.0, 9.0, 8.0
562, 299.0, 8.0, 8.0, 8.0, 9.0, 9.0, 9.0
821, 9.0, 8.0, 9.0, 9.0, 8.0, 9.0, 9.0
479, 10.0, 10.0, 10.0, 8.0, 9.0, 8.0, 8.0
481, 9.0, 8.0, 8.0, 299.0, 299.0, 9.0, 8.0
482, 9.0, 9.0, 8.0, 8.0, 8.0, 8.0, 9.0
483, 10.0, 8.0, 8.0, 10.0, 9.0, 8.0, 8.0
484, 299.0, 299.0, 299.0, 10.0, 8.0, 8.0, 10.0
485, 9.0, 299.0, 9.0, 8.0, 8.0, 8.0, 9.0
771, 9.0, 8.0, 9.0, 9.0, 9.0, 8.0, 9.0
486, 8.0, 9.0, 10.0, 8.0, 9.0, 8.0, 8.0
893, 299.0, 9.0, 8.0, 8.0, 8.0, 9.0, 8.0
487, 9.0, 8.0, 8.0, 299.0, 8.0, 9.0, 8.0
488, 8.0, 10.0, 8.0, 10.0, 8.0, 10.0, 10.0
489, 10.0, 10.0, 8.0, 8.0, 9.0, 8.0, 8.0
491, 299.0, 299.0, 299.0, 8.0, 8.0, 8.0, 10.0
532, 8.0, 10.0, 8.0, 10.0, 9.0, 8.0, 8.0
622, 9.0, 8.0, 10.0, 9.0, 8.0, 8.0, 10.0
492, 10.0, 8.0, 10.0, 10.0, 8.0, 8.0, 10.0
734, 8.0, 299.0, 9.0, 8.0, 8.0, 8.0, 9.0
493, 8.0, 8.0, 299.0, 299.0, 299.0, 8.0, 8.0
494, 9.0, 299.0, 299.0, 299.0, 9.0, 8.0, 8.0
495, 9.0, 299.0, 8.0, 9.0, 8.0, 8.0, 8.0
517, 10.0, 299.0, 10.0, 8.0, 8.0, 8.0, 8.0
552, 299.0, 8.0, 8.0, 8.0, 10.0, 10.0, 9.0
710, 10.0, 8.0, 8.0, 8.0, 10.0, 8.0, 8.0
496, 8.0, 299.0, 8.0, 8.0, 8.0, 10.0, 10.0
498, 8.0, 8.0, 8.0, 10.0, 9.0, 8.0, 8.0
499, 8.0, 8.0, 8.0, 299.0, 8.0, 9.0, 8.0
500, 299.0, 299.0, 299.0, 299.0, 8.0, 10.0, 8.0
544, 8.0, 299.0, 10.0, 8.0, 8.0, 9.0, 8.0
560, 9.0, 299.0, 299.0, 299.0, 299.0, 8.0, 9.0
584, 9.0, 299.0, 299.0, 299.0, 299.0, 299.0, 8.0
594, 9.0, 299.0, 299.0, 299.0, 8.0, 9.0, 8.0
803, 9.0, 9.0, 8.0, 9.0, 8.0, 9.0, 8.0
501, 10.0, 10.0, 10.0, 10.0, 8.0, 8.0, 8.0
506, 8.0, 299.0, 299.0, 299.0, 9.0, 8.0, 8.0
679, 9.0, 8.0, 8.0, 8.0, 299.0, 299.0, 8.0
502, 10.0, 8.0, 10.0, 10.0, 9.0, 8.0, 8.0
503, 9.0, 8.0, 10.0, 8.0, 8.0, 8.0, 9.0
656, 299.0, 299.0, 299.0, 299.0, 299.0, 299.0, 10.0
700, 299.0, 299.0, 299.0, 8.0, 10.0, 8.0, 8.0
505, 9.0, 299.0, 8.0, 8.0, 8.0, 9.0, 8.0
539, 8.0, 9.0, 8.0, 10.0, 8.0, 8.0, 8.0
627, 299.0, 8.0, 9.0, 8.0, 8.0, 9.0, 9.0
507, 9.0, 8.0, 9.0, 8.0, 9.0, 9.0, 8.0
508, 10.0, 8.0, 8.0, 8.0, 8.0, 9.0, 8.0
509, 8.0, 299.0, 8.0, 9.0, 9.0, 8.0, 8.0
510, 10.0, 10.0, 10.0, 8.0, 8.0, 8.0, 10.0
511, 9.0, 299.0, 8.0, 8.0, 8.0, 8.0, 9.0
512, 9.0, 8.0, 8.0, 8.0, 10.0, 9.0, 8.0
513, 299.0, 8.0, 299.0, 9.0, 8.0, 8.0, 8.0
514, 9.0, 8.0, 9.0, 9.0, 9.0, 9.0, 8.0
515, 8.0, 8.0, 9.0, 8.0, 10.0, 9.0, 9.0
516, 8.0, 299.0, 10.0, 9.0, 8.0, 8.0, 8.0
796, 8.0, 299.0, 8.0, 8.0, 9.0, 8.0, 9.0
812, 299.0, 299.0, 299.0, 9.0, 8.0, 8.0, 9.0
870, 8.0, 9.0, 9.0, 8.0, 9.0, 8.0, 8.0
900, 299.0, 299.0, 299.0, 299.0, 8.0, 10.0, 10.0
518, 8.0, 8.0, 10.0, 8.0, 10.0, 8.0, 10.0
671, 9.0, 299.0, 8.0, 299.0, 299.0, 9.0, 8.0
708, 299.0, 299.0, 299.0, 8.0, 8.0, 299.0, 8.0
830, 8.0, 8.0, 9.0, 8.0, 10.0, 8.0, 10.0
754, 10.0, 10.0, 10.0, 8.0, 10.0, 10.0, 8.0
912, 8.0, 9.0, 8.0, 8.0, 10.0, 8.0, 10.0
535, 8.0, 9.0, 8.0, 10.0, 9.0, 8.0, 9.0
729, 9.0, 8.0, 9.0, 8.0, 8.0, 9.0, 9.0
792, 8.0, 299.0, 8.0, 8.0, 10.0, 8.0, 9.0
520, 299.0, 299.0, 8.0, 8.0, 9.0, 8.0, 10.0
550, 299.0, 299.0, 299.0, 299.0, 8.0, 9.0, 9.0
654, 299.0, 8.0, 8.0, 9.0, 9.0, 8.0, 8.0
822, 9.0, 8.0, 10.0, 8.0, 10.0, 8.0, 9.0
841, 8.0, 9.0, 9.0, 8.0, 8.0, 8.0, 9.0
521, 8.0, 8.0, 8.0, 8.0, 10.0, 8.0, 10.0
522, 299.0, 299.0, 299.0, 9.0, 9.0, 8.0, 8.0
533, 8.0, 8.0, 8.0, 299.0, 8.0, 9.0, 9.0
556, 8.0, 299.0, 8.0, 8.0, 9.0, 8.0, 10.0
565, 10.0, 8.0, 8.0, 10.0, 8.0, 10.0, 8.0
523, 10.0, 8.0, 8.0, 10.0, 8.0, 8.0, 10.0
524, 299.0, 8.0, 8.0, 299.0, 8.0, 9.0, 8.0
525, 10.0, 10.0, 8.0, 10.0, 8.0, 10.0, 8.0
526, 9.0, 299.0, 299.0, 299.0, 299.0, 8.0, 8.0
527, 8.0, 9.0, 10.0, 8.0, 10.0, 8.0, 10.0
605, 8.0, 8.0, 9.0, 9.0, 10.0, 9.0, 8.0
528, 10.0, 299.0, 9.0, 9.0, 9.0, 9.0, 9.0
529, 299.0, 8.0, 10.0, 8.0, 9.0, 8.0, 8.0
530, 8.0, 9.0, 8.0, 8.0, 8.0, 8.0, 10.0
531, 299.0, 299.0, 299.0, 299.0, 299.0, 9.0, 9.0
603, 9.0, 299.0, 299.0, 8.0, 8.0, 8.0, 8.0
757, 299.0, 299.0, 8.0, 8.0, 8.0, 9.0, 9.0
851, 8.0, 299.0, 10.0, 8.0, 10.0, 10.0, 10.0
534, 299.0, 8.0, 8.0, 9.0, 9.0, 9.0, 9.0
536, 299.0, 10.0, 8.0, 8.0, 8.0, 8.0, 8.0
568, 10.0, 8.0, 8.0, 8.0, 8.0, 9.0, 9.0
797, 8.0, 299.0, 8.0, 10.0, 8.0, 8.0, 9.0
835, 299.0, 8.0, 9.0, 9.0, 8.0, 8.0, 8.0
538, 8.0, 8.0, 10.0, 8.0, 9.0, 8.0, 10.0
540, 8.0, 9.0, 8.0, 9.0, 8.0, 9.0, 9.0
541, 299.0, 299.0, 299.0, 8.0, 8.0, 10.0, 10.0
542, 8.0, 10.0, 10.0, 10.0, 8.0, 8.0, 8.0
570, 8.0, 8.0, 10.0, 8.0, 8.0, 9.0, 10.0
702, 9.0, 8.0, 8.0, 8.0, 8.0, 299.0, 8.0
783, 9.0, 299.0, 10.0, 8.0, 8.0, 8.0, 8.0
911, 8.0, 299.0, 10.0, 8.0, 8.0, 8.0, 10.0
543, 299.0, 299.0, 299.0, 299.0, 9.0, 8.0, 10.0
545, 9.0, 299.0, 10.0, 8.0, 8.0, 9.0, 8.0
546, 8.0, 299.0, 299.0, 299.0, 299.0, 8.0, 10.0
547, 9.0, 299.0, 8.0, 8.0, 9.0, 9.0, 8.0
549, 299.0, 10.0, 8.0, 299.0, 8.0, 8.0, 10.0
824, 10.0, 299.0, 10.0, 8.0, 8.0, 8.0, 9.0
551, 9.0, 299.0, 299.0, 299.0, 8.0, 8.0, 8.0
633, 299.0, 8.0, 8.0, 9.0, 9.0, 9.0, 8.0
683, 299.0, 8.0, 9.0, 8.0, 10.0, 9.0, 10.0
553, 299.0, 8.0, 8.0, 299.0, 299.0, 9.0, 8.0
768, 8.0, 299.0, 9.0, 9.0, 9.0, 9.0, 9.0
555, 10.0, 299.0, 8.0, 9.0, 9.0, 9.0, 9.0
557, 299.0, 8.0, 299.0, 9.0, 8.0, 9.0, 8.0
847, 10.0, 10.0, 8.0, 8.0, 9.0, 8.0, 9.0
558, 8.0, 10.0, 8.0, 8.0, 8.0, 9.0, 9.0
559, 8.0, 8.0, 8.0, 10.0, 8.0, 8.0, 10.0
727, 9.0, 299.0, 299.0, 9.0, 8.0, 8.0, 8.0
563, 10.0, 8.0, 8.0, 8.0, 9.0, 9.0, 8.0
564, 10.0, 8.0, 8.0, 8.0, 8.0, 10.0, 8.0
791, 299.0, 299.0, 299.0, 9.0, 8.0, 8.0, 10.0
566, 299.0, 299.0, 299.0, 299.0, 10.0, 8.0, 8.0
567, 299.0, 10.0, 8.0, 10.0, 8.0, 8.0, 8.0
575, 10.0, 10.0, 8.0, 10.0, 8.0, 8.0, 9.0
855, 9.0, 9.0, 10.0, 8.0, 10.0, 8.0, 10.0
569, 8.0, 9.0, 10.0, 8.0, 10.0, 8.0, 9.0
571, 299.0, 8.0, 299.0, 299.0, 8.0, 8.0, 8.0
572, 8.0, 299.0, 8.0, 9.0, 8.0, 9.0, 8.0
573, 8.0, 299.0, 299.0, 299.0, 299.0, 8.0, 9.0
574, 299.0, 10.0, 8.0, 10.0, 8.0, 9.0, 9.0
583, 9.0, 8.0, 10.0, 8.0, 10.0, 8.0, 10.0
687, 9.0, 8.0, 299.0, 299.0, 299.0, 9.0, 9.0
784, 9.0, 299.0, 8.0, 8.0, 9.0, 8.0, 9.0
576, 10.0, 8.0, 8.0, 8.0, 8.0, 9.0, 10.0
600, 8.0, 8.0, 9.0, 10.0, 8.0, 10.0, 9.0
839, 8.0, 10.0, 9.0, 9.0, 9.0, 8.0, 8.0
873, 9.0, 9.0, 10.0, 8.0, 8.0, 8.0, 8.0
577, 299.0, 8.0, 8.0, 299.0, 8.0, 8.0, 9.0
578, 9.0, 8.0, 10.0, 9.0, 8.0, 9.0, 10.0
631, 8.0, 8.0, 8.0, 299.0, 299.0, 8.0, 9.0
662, 9.0, 299.0, 9.0, 8.0, 9.0, 8.0, 8.0
725, 299.0, 299.0, 8.0, 299.0, 299.0, 299.0, 8.0
845, 10.0, 299.0, 8.0, 8.0, 8.0, 10.0, 10.0
579, 299.0, 8.0, 8.0, 8.0, 299.0, 299.0, 8.0
580, 10.0, 8.0, 8.0, 9.0, 8.0, 8.0, 8.0
582, 8.0, 8.0, 8.0, 10.0, 10.0, 8.0, 10.0
733, 10.0, 299.0, 10.0, 8.0, 9.0, 10.0, 10.0
804, 8.0, 299.0, 8.0, 9.0, 8.0, 8.0, 9.0
827, 8.0, 299.0, 10.0, 8.0, 10.0, 8.0, 9.0
904, 8.0, 299.0, 10.0, 8.0, 8.0, 8.0, 8.0
585, 299.0, 299.0, 299.0, 8.0, 8.0, 9.0, 9.0
586, 8.0, 299.0, 8.0, 10.0, 9.0, 8.0, 9.0
587, 299.0, 299.0, 8.0, 8.0, 8.0, 10.0, 8.0
588, 299.0, 8.0, 8.0, 8.0, 10.0, 8.0, 10.0
691, 299.0, 299.0, 299.0, 299.0, 9.0, 9.0, 9.0
697, 9.0, 10.0, 8.0, 8.0, 8.0, 9.0, 8.0
732, 299.0, 299.0, 299.0, 299.0, 299.0, 10.0, 10.0
