cba , Rotation, Num_Pixels, Area_ha
301, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 289866, 
302, 8.0, 8.0, 8.0, 8.0, 8.0, 9.0, 8.0, 34301, 
303, 8.0, 8.0, 8.0, 9.0, 8.0, 8.0, 8.0, 33875, 
304, 299.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 21546, 
305, 8.0, 8.0, 8.0, 8.0, 9.0, 8.0, 8.0, 20954, 
306, 8.0, 8.0, 9.0, 8.0, 8.0, 8.0, 8.0, 15374, 
307, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 9.0, 15255, 
308, 9.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 12536, 
309, 8.0, 8.0, 8.0, 9.0, 8.0, 9.0, 8.0, 6243, 
310, 8.0, 8.0, 9.0, 8.0, 8.0, 9.0, 8.0, 5493, 
311, 8.0, 8.0, 8.0, 9.0, 8.0, 8.0, 9.0, 4746, 
312, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 10.0, 3960, 
313, 9.0, 8.0, 8.0, 8.0, 8.0, 9.0, 8.0, 3797, 
314, 9.0, 8.0, 8.0, 9.0, 8.0, 8.0, 8.0, 3418, 
315, 299.0, 299.0, 299.0, 299.0, 8.0, 8.0, 8.0, 3224, 
316, 299.0, 299.0, 299.0, 8.0, 8.0, 8.0, 8.0, 2960, 
317, 299.0, 8.0, 8.0, 8.0, 8.0, 9.0, 8.0, 2934, 
318, 8.0, 9.0, 8.0, 8.0, 8.0, 8.0, 8.0, 2675, 
319, 9.0, 8.0, 8.0, 8.0, 9.0, 8.0, 8.0, 2574, 
320, 299.0, 299.0, 299.0, 299.0, 299.0, 8.0, 8.0, 2388, 
321, 8.0, 8.0, 8.0, 8.0, 9.0, 9.0, 8.0, 2380, 
322, 299.0, 299.0, 8.0, 8.0, 8.0, 8.0, 8.0, 2232, 
323, 8.0, 8.0, 8.0, 8.0, 8.0, 9.0, 9.0, 2191, 
324, 8.0, 8.0, 9.0, 8.0, 8.0, 8.0, 9.0, 2175, 
325, 8.0, 8.0, 9.0, 8.0, 9.0, 8.0, 8.0, 2086, 
326, 9.0, 8.0, 8.0, 8.0, 8.0, 8.0, 9.0, 2033, 
327, 9.0, 8.0, 8.0, 9.0, 8.0, 8.0, 9.0, 2030, 
328, 8.0, 4.0, 8.0, 8.0, 8.0, 8.0, 8.0, 1941, 
329, 9.0, 8.0, 8.0, 9.0, 8.0, 9.0, 8.0, 1799, 
330, 8.0, 8.0, 8.0, 8.0, 9.0, 8.0, 9.0, 1798, 
331, 299.0, 8.0, 8.0, 9.0, 8.0, 8.0, 8.0, 1707, 
332, 8.0, 8.0, 9.0, 9.0, 8.0, 8.0, 8.0, 1707, 
333, 299.0, 8.0, 8.0, 8.0, 9.0, 8.0, 8.0, 1655, 
348, 8.0, 8.0, 8.0, 9.0, 9.0, 8.0, 8.0, 1509, 
334, 299.0, 8.0, 8.0, 8.0, 8.0, 8.0, 9.0, 1418, 
335, 8.0, 8.0, 8.0, 8.0, 10.0, 8.0, 8.0, 1326, 
336, 8.0, 8.0, 10.0, 8.0, 8.0, 8.0, 8.0, 1242, 
337, 8.0, 8.0, 8.0, 8.0, 8.0, 10.0, 8.0, 1202, 
338, 8.0, 8.0, 9.0, 9.0, 8.0, 9.0, 8.0, 1043, 
339, 9.0, 8.0, 9.0, 8.0, 8.0, 8.0, 8.0, 1028, 
340, 8.0, 8.0, 8.0, 8.0, 8.0, 9.0, 10.0, 1006, 
341, 8.0, 8.0, 8.0, 10.0, 8.0, 8.0, 8.0, 967, 
