771,tr,tr,rsi,tr,rsi,rsi,tr, 22
772,SD,rsi,SD,rsi,SD,SD,rsi, 22
773,oti,rsi,rsi,tr,tr,tr,oti, 22
774,SD,SD,SD,tr,rsi,tr,oti, 22
775,rsi,tr,rsi,oti,rsi,oti,oti, 22
776,oti,oti,oti,sc,rsi,rsi,rsi, 21
777,rsi,SD,SD,oti,rsi,rsi,rsi, 21
778,rsi,oti,rsi,sc,rsi,rsi,tr, 21
779,oti,rsi,oti,sc,rsi,rsi,rsi, 21
780,SD,oti,oti,sc,tr,tr,rsi, 21
781,oti,oti,oti,sc,rsi,tr,tr, 21
782,SD,rsi,rsi,sc,rsi,tr,tr, 21
783,oti,oti,oti,oti,rsi,tr,tr, 21
784,rsi,rsi,oti,SD,SD,oti,oti, 21
785,rsi,rsi,tr,rsi,SD,tr,rsi, 21
786,SD,oti,oti,rsi,rsi,rsi,oti, 21
787,SD,sc,rsi,oti,rsi,tr,rsi, 20
788,rsi,rsi,rsi,tr,rsi,oti,oti, 20
789,SD,rsi,oti,rsi,rsi,SD,rsi, 20
790,oti,oti,oti,rsi,tr,rsi,tr, 20
791,rsi,rsi,tr,SD,SD,rsi,oti, 20
792,rsi,rsi,SD,SD,SD,tr,tr, 20
793,SD,sc,SD,SD,rsi,rsi,rsi, 20
794,rsi,rsi,SD,rsi,rsi,oti,rsi, 20
795,SD,SD,SD,SD,oti,oti,oti, 20
796,SD,SD,rsi,rsi,oti,rsi,rsi, 20
797,SD,SD,SD,rsi,SD,rsi,rsi, 20
798,tr,rsi,rsi,SD,rsi,SD,rsi, 20
799,oti,oti,rsi,rsi,rsi,rsi,oti, 20
800,oti,SD,SD,oti,rsi,rsi,rsi, 19
801,SD,SD,SD,tr,rsi,SD,rsi, 19
802,SD,rsi,oti,oti,tr,rsi,rsi, 19
803,oti,rsi,SD,SD,tr,rsi,rsi, 19
804,SD,tr,tr,rsi,rsi,tr,rsi, 19
805,SD,oti,tr,rsi,rsi,rsi,rsi, 19
806,rsi,oti,rsi,oti,rsi,oti,rsi, 19
807,rsi,sc,rsi,SD,SD,tr,tr, 19
808,oti,sc,oti,rsi,rsi,tr,rsi, 19
809,SD,SD,SD,rsi,tr,SD,rsi, 19
810,rsi,SD,rsi,SD,rsi,rsi,tr, 18
811,rsi,sc,rsi,oti,rsi,oti,oti, 18
812,rsi,rsi,SD,tr,rsi,tr,rsi, 18
813,oti,oti,oti,sc,rsi,tr,rsi, 18
814,SD,rsi,SD,sc,tr,rsi,tr, 18
815,rsi,oti,rsi,sc,tr,rsi,oti, 18
816,SD,tr,SD,SD,SD,rsi,rsi, 18
817,oti,rsi,rsi,sc,tr,tr,rsi, 18
818,SD,oti,rsi,SD,SD,rsi,rsi, 18
819,SD,sc,SD,SD,SD,tr,rsi, 18
820,rsi,sc,rsi,SD,SD,tr,rsi, 18
821,SD,rsi,rsi,sc,rsi,rsi,rsi, 17
822,rsi,sc,rsi,oti,rsi,rsi,oti, 17
823,SD,rsi,oti,SD,SD,SD,rsi, 17
824,SD,sc,rsi,SD,SD,rsi,oti, 17
825,tr,SD,rsi,rsi,rsi,rsi,rsi, 17
826,rsi,SD,SD,rsi,rsi,SD,rsi, 17
827,rsi,rsi,tr,rsi,SD,SD,rsi, 17
828,oti,tr,rsi,rsi,rsi,rsi,tr, 17
829,rsi,rsi,tr,SD,SD,rsi,rsi, 17
830,SD,SD,SD,rsi,tr,tr,rsi, 16
831,rsi,rsi,rsi,rsi,SD,rsi,oti, 16
832,rsi,rsi,rsi,tr,rsi,SD,rsi, 16
833,rsi,sc,tr,rsi,rsi,rsi,oti, 16
834,SD,SD,rsi,rsi,tr,rsi,oti, 16
835,SD,SD,SD,rsi,SD,rsi,oti, 16
836,rsi,rsi,tr,tr,SD,rsi,rsi, 16
837,SD,sc,rsi,SD,rsi,rsi,rsi, 16
838,SD,rsi,rsi,SD,SD,tr,tr, 16
839,rsi,rsi,rsi,oti,rsi,SD,tr, 16
840,tr,SD,rsi,SD,rsi,tr,rsi, 16
841,SD,SD,rsi,SD,rsi,tr,rsi, 16
842,rsi,rsi,SD,SD,SD,tr,rsi, 16
843,SD,oti,rsi,rsi,rsi,tr,tr, 15
844,SD,rsi,tr,sc,rsi,tr,rsi, 15
845,SD,SD,rsi,SD,rsi,SD,rsi, 15
846,oti,oti,SD,SD,SD,rsi,oti, 15
847,oti,rsi,rsi,SD,tr,tr,rsi, 15
848,oti,rsi,oti,SD,tr,tr,rsi, 15
849,SD,rsi,oti,oti,rsi,rsi,oti, 15
850,oti,rsi,oti,rsi,oti,rsi,tr, 15
851,rsi,SD,SD,SD,tr,SD,rsi, 15
852,oti,SD,rsi,oti,rsi,rsi,rsi, 15
853,oti,rsi,oti,SD,rsi,rsi,oti, 15
854,oti,SD,SD,SD,tr,rsi,rsi, 15
855,tr,rsi,oti,rsi,rsi,tr,oti, 15
856,oti,rsi,SD,oti,tr,rsi,rsi, 15
857,SD,rsi,oti,SD,tr,rsi,rsi, 15
858,rsi,rsi,rsi,tr,SD,rsi,tr, 15
859,rsi,oti,SD,SD,rsi,rsi,rsi, 14
860,rsi,oti,SD,rsi,rsi,rsi,rsi, 14
861,SD,tr,tr,rsi,oti,tr,rsi, 14
862,rsi,SD,SD,rsi,SD,SD,rsi, 14
863,SD,SD,SD,oti,rsi,rsi,tr, 14
864,oti,rsi,SD,rsi,oti,rsi,rsi, 14
865,oti,rsi,SD,rsi,rsi,rsi,rsi, 14
866,oti,rsi,SD,SD,rsi,SD,rsi, 14
867,tr,oti,rsi,oti,rsi,rsi,rsi, 14
868,rsi,SD,SD,SD,rsi,SD,rsi, 14
869,oti,oti,oti,SD,SD,rsi,rsi, 14
870,tr,SD,rsi,tr,SD,SD,tr, 14
871,oti,SD,SD,tr,rsi,tr,tr, 14
872,tr,SD,rsi,rsi,rsi,tr,tr, 14
873,rsi,rsi,rsi,rsi,SD,oti,rsi, 14
874,tr,rsi,rsi,tr,oti,tr,rsi, 14
875,tr,SD,rsi,SD,SD,tr,rsi, 14
876,rsi,sc,rsi,oti,SD,rsi,rsi, 14
877,tr,SD,rsi,SD,tr,rsi,rsi, 14
878,rsi,tr,rsi,SD,SD,rsi,tr, 14
879,rsi,SD,tr,rsi,SD,rsi,rsi, 13
880,SD,rsi,rsi,rsi,rsi,oti,oti, 13
881,rsi,tr,rsi,SD,tr,rsi,rsi, 13
882,SD,rsi,rsi,rsi,SD,SD,oti, 13
883,rsi,oti,rsi,sc,rsi,oti,rsi, 13
884,rsi,oti,rsi,rsi,tr,SD,rsi, 13
885,rsi,oti,rsi,rsi,tr,tr,rsi, 13
886,rsi,rsi,rsi,sc,rsi,oti,rsi, 13
887,SD,oti,oti,oti,rsi,tr,oti, 13
888,rsi,rsi,tr,tr,rsi,SD,rsi, 13
889,oti,oti,rsi,sc,tr,rsi,oti, 13
890,rsi,SD,rsi,sc,rsi,rsi,tr, 13
891,tr,rsi,rsi,rsi,SD,tr,rsi, 13
892,SD,rsi,rsi,sc,tr,tr,oti, 12
893,rsi,rsi,rsi,sc,tr,rsi,oti, 12
894,rsi,rsi,rsi,sc,tr,tr,rsi, 12
895,rsi,rsi,oti,sc,rsi,rsi,rsi, 12
896,rsi,rsi,SD,sc,rsi,rsi,rsi, 12
897,SD,oti,oti,oti,rsi,tr,tr, 12
898,SD,oti,rsi,sc,rsi,tr,tr, 12
899,SD,sc,oti,rsi,rsi,rsi,rsi, 12
900,rsi,rsi,SD,SD,SD,tr,oti, 12
901,rsi,rsi,SD,rsi,rsi,tr,oti, 12
902,SD,sc,rsi,SD,SD,tr,rsi, 12
903,rsi,SD,SD,rsi,rsi,tr,rsi, 12
904,SD,rsi,rsi,SD,rsi,SD,oti, 12
905,SD,rsi,rsi,rsi,SD,tr,oti, 12
906,SD,rsi,SD,SD,rsi,SD,rsi, 11
907,SD,rsi,oti,SD,SD,oti,oti, 11
908,SD,rsi,oti,SD,SD,rsi,rsi, 11
909,rsi,sc,SD,SD,SD,rsi,rsi, 11
910,oti,rsi,rsi,tr,rsi,tr,oti, 11
911,tr,rsi,SD,rsi,rsi,rsi,rsi, 11
912,SD,SD,rsi,rsi,SD,SD,rsi, 11
913,rsi,rsi,oti,rsi,SD,rsi,oti, 11
914,tr,SD,SD,SD,SD,rsi,oti, 11
915,tr,rsi,rsi,SD,SD,rsi,oti, 11
916,tr,rsi,rsi,rsi,oti,oti,oti, 11
917,tr,rsi,tr,tr,tr,tr,tr, 11
918,SD,rsi,SD,SD,rsi,tr,rsi, 10
919,rsi,rsi,rsi,tr,tr,tr,oti, 10
920,SD,rsi,tr,tr,tr,rsi,oti, 10
921,SD,SD,tr,rsi,tr,rsi,tr, 10
922,SD,SD,SD,tr,SD,SD,tr, 10
923,SD,sc,SD,SD,rsi,SD,rsi, 10
924,SD,rsi,rsi,tr,oti,rsi,rsi, 10
925,rsi,rsi,SD,rsi,SD,SD,rsi, 10
926,rsi,rsi,rsi,SD,tr,rsi,tr, 10
927,tr,rsi,rsi,tr,rsi,SD,rsi, 10
928,SD,SD,tr,rsi,rsi,SD,rsi, 10
929,oti,SD,rsi,rsi,rsi,rsi,rsi, 9
930,SD,rsi,tr,tr,SD,rsi,rsi, 9
931,SD,SD,SD,rsi,rsi,oti,rsi, 9
932,SD,SD,rsi,rsi,rsi,SD,oti, 9
933,SD,SD,SD,SD,oti,SD,oti, 9
934,oti,SD,SD,SD,SD,SD,rsi, 9
935,tr,rsi,rsi,SD,rsi,tr,rsi, 9
936,oti,sc,rsi,tr,rsi,tr,tr, 9
937,tr,tr,rsi,rsi,rsi,SD,rsi, 9
938,rsi,rsi,rsi,SD,rsi,rsi,oti, 8
939,oti,sc,oti,rsi,rsi,SD,oti, 8
940,tr,sc,rsi,tr,tr,rsi,tr, 8
941,oti,oti,tr,SD,rsi,rsi,oti, 8
942,oti,sc,oti,tr,rsi,rsi,oti, 8
943,rsi,rsi,oti,SD,rsi,rsi,oti, 8
944,rsi,sc,rsi,rsi,SD,rsi,oti, 8
945,tr,SD,SD,rsi,tr,rsi,rsi, 8
946,SD,rsi,SD,rsi,rsi,tr,rsi, 8
947,tr,rsi,tr,oti,tr,rsi,tr, 8
948,tr,rsi,tr,rsi,SD,rsi,tr, 8
949,tr,rsi,tr,tr,SD,rsi,tr, 8
950,rsi,rsi,rsi,tr,SD,SD,rsi, 8
951,SD,SD,rsi,SD,SD,tr,rsi, 8
952,tr,rsi,tr,SD,rsi,rsi,tr, 8
953,SD,SD,rsi,tr,SD,rsi,tr, 8
954,SD,rsi,rsi,SD,rsi,SD,tr, 8
955,tr,SD,rsi,SD,rsi,rsi,tr, 8
956,tr,rsi,oti,tr,rsi,rsi,tr, 7
957,tr,rsi,oti,tr,rsi,tr,tr, 7
958,tr,tr,oti,rsi,rsi,rsi,tr, 7
959,rsi,oti,tr,tr,oti,rsi,rsi, 7
960,oti,oti,oti,rsi,SD,rsi,rsi, 7
961,oti,oti,oti,tr,rsi,rsi,oti, 7
962,oti,sc,oti,rsi,rsi,tr,oti, 7
963,SD,SD,tr,tr,rsi,rsi,rsi, 7
964,rsi,tr,rsi,rsi,SD,rsi,tr, 7
965,rsi,tr,rsi,rsi,SD,rsi,rsi, 7
966,rsi,rsi,SD,rsi,rsi,tr,rsi, 7
967,rsi,rsi,SD,rsi,SD,rsi,rsi, 7
968,rsi,sc,rsi,rsi,oti,rsi,rsi, 7
969,SD,rsi,SD,rsi,rsi,SD,rsi, 7
970,SD,SD,rsi,SD,rsi,rsi,tr, 7
971,rsi,rsi,SD,SD,tr,tr,rsi, 7
972,rsi,SD,rsi,tr,rsi,tr,rsi, 6
973,rsi,SD,SD,SD,rsi,tr,rsi, 6
974,SD,SD,rsi,SD,tr,rsi,rsi, 6
975,rsi,rsi,SD,SD,SD,SD,rsi, 6
976,SD,SD,oti,SD,oti,rsi,oti, 6
977,oti,sc,oti,SD,oti,rsi,oti, 6
