451, 1.0, 2.0, 1.0, 5.0, 1.0, 1.0, 1.0, 1.0
1236, 299.0, 2.0, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0
339, 1.0, 1.0, 3.0, 1.0, 1.0, 1.0, 1.0, 2.0
1018, 1.0, 7.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0
438, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 3.0
695, 7.0, 299.0, 3.0, 1.0, 1.0, 1.0, 3.0, 3.0
340, 1.0, 1.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0
1210, 1.0, 1.0, 3.0, 2.0, 1.0, 1.0, 1.0, 2.0
341, 1.0, 1.0, 7.0, 1.0, 1.0, 1.0, 1.0, 1.0
343, 2.0, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0
1365, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0
1474, 1.0, 1.0, 1.0, 1.0, 1.0, 7.0, 1.0, 1.0
1519, 1.0, 7.0, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0
344, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 1.0, 1.0
788, 299.0, 1.0, 1.0, 5.0, 1.0, 299.0, 1.0, 1.0
549, 299.0, 7.0, 1.0, 2.0, 1.0, 2.0, 2.0, 2.0
345, 299.0, 1.0, 1.0, 7.0, 1.0, 1.0, 1.0, 2.0
1115, 299.0, 1.0, 1.0, 7.0, 1.0, 1.0, 2.0, 1.0
592, 2.0, 2.0, 1.0, 299.0, 1.0, 1.0, 7.0, 1.0
889, 299.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
589, 299.0, 7.0, 1.0, 1.0, 2.0, 1.0, 2.0, 2.0
346, 2.0, 1.0, 1.0, 7.0, 1.0, 1.0, 1.0, 2.0
347, 1.0, 1.0, 3.0, 1.0, 1.0, 2.0, 1.0, 1.0
962, 1.0, 1.0, 3.0, 2.0, 1.0, 1.0, 2.0, 1.0
1010, 1.0, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0, 3.0
374, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
2385, 299.0, 7.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
1094, 299.0, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0, 2.0
4024, 299.0, 1.0, 7.0, 1.0, 1.0, 1.0, 2.0, 1.0
396, 299.0, 299.0, 299.0, 299.0, 1.0, 3.0, 3.0, 3.0
471, 299.0, 7.0, 3.0, 2.0, 1.0, 1.0, 1.0, 2.0
614, 299.0, 1.0, 1.0, 5.0, 5.0, 1.0, 1.0, 2.0
437, 1.0, 7.0, 1.0, 5.0, 1.0, 1.0, 1.0, 2.0
470, 299.0, 1.0, 1.0, 1.0, 3.0, 1.0, 2.0, 1.0
348, 299.0, 299.0, 299.0, 299.0, 299.0, 1.0, 2.0, 1.0
349, 299.0, 7.0, 3.0, 299.0, 3.0, 3.0, 3.0, 3.0
588, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 3.0, 3.0
2875, 7.0, 1.0, 1.0, 7.0, 1.0, 1.0, 1.0, 2.0
766, 299.0, 1.0, 1.0, 1.0, 3.0, 1.0, 6.0, 1.0
626, 1.0, 299.0, 3.0, 3.0, 2.0, 1.0, 1.0, 2.0
3415, 7.0, 1.0, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0
717, 2.0, 1.0, 1.0, 299.0, 299.0, 299.0, 1.0, 2.0
4111, 7.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0
2072, 7.0, 1.0, 1.0, 7.0, 1.0, 1.0, 1.0, 1.0
353, 299.0, 1.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0
851, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 5.0, 2.0
1239, 299.0, 299.0, 299.0, 299.0, 299.0, 1.0, 1.0, 2.0
1582, 1.0, 1.0, 2.0, 1.0, 1.0, 6.0, 2.0, 1.0
1642, 7.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0
350, 1.0, 1.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0
385, 299.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 3.0
745, 2.0, 1.0, 2.0, 1.0, 2.0, 6.0, 1.0, 1.0
2433, 1.0, 7.0, 1.0, 1.0, 1.0, 7.0, 1.0, 1.0
4427, 7.0, 1.0, 1.0, 7.0, 1.0, 1.0, 2.0, 1.0
351, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0, 2.0
612, 1.0, 2.0, 1.0, 2.0, 1.0, 1.0, 5.0, 3.0
456, 2.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.0, 1.0
553, 1.0, 2.0, 3.0, 1.0, 3.0, 5.0, 6.0, 3.0
2708, 1.0, 1.0, 7.0, 1.0, 1.0, 2.0, 1.0, 2.0
777, 1.0, 1.0, 2.0, 2.0, 5.0, 2.0, 2.0, 1.0
1915, 1.0, 1.0, 1.0, 1.0, 7.0, 1.0, 1.0, 1.0
4358, 1.0, 1.0, 6.0, 2.0, 1.0, 1.0, 1.0, 2.0
1898, 1.0, 7.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0
1646, 299.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.0
1230, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.0, 1.0
1832, 1.0, 2.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0
354, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 2.0, 2.0
1941, 7.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0
357, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 2.0, 2.0
1149, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 3.0
2759, 1.0, 2.0, 3.0, 1.0, 2.0, 1.0, 1.0, 1.0
372, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 3.0
1478, 299.0, 1.0, 1.0, 1.0, 7.0, 1.0, 1.0, 1.0
1842, 299.0, 2.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0
355, 299.0, 299.0, 299.0, 299.0, 1.0, 1.0, 1.0, 1.0
356, 1.0, 1.0, 7.0, 1.0, 2.0, 1.0, 1.0, 2.0
607, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0
399, 1.0, 1.0, 3.0, 1.0, 1.0, 1.0, 1.0, 3.0
358, 299.0, 1.0, 1.0, 1.0, 3.0, 3.0, 3.0, 3.0
550, 299.0, 1.0, 1.0, 1.0, 3.0, 1.0, 3.0, 1.0
3877, 1.0, 7.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0
554, 1.0, 1.0, 3.0, 1.0, 1.0, 1.0, 1.0, 5.0
2725, 299.0, 7.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0
2225, 299.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 2.0
405, 1.0, 2.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0
498, 299.0, 299.0, 299.0, 299.0, 299.0, 1.0, 299.0, 3.0
796, 1.0, 1.0, 2.0, 1.0, 2.0, 6.0, 1.0, 3.0
3276, 299.0, 7.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0
2420, 299.0, 1.0, 2.0, 1.0, 2.0, 1.0, 1.0, 1.0
4376, 1.0, 1.0, 6.0, 2.0, 1.0, 1.0, 1.0, 1.0
1752, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0
732, 1.0, 299.0, 1.0, 5.0, 1.0, 2.0, 1.0, 1.0
772, 1.0, 1.0, 2.0, 3.0, 1.0, 3.0, 5.0, 1.0
1103, 299.0, 299.0, 299.0, 1.0, 1.0, 1.0, 1.0, 1.0
408, 1.0, 2.0, 1.0, 7.0, 1.0, 1.0, 1.0, 2.0
495, 1.0, 1.0, 1.0, 299.0, 1.0, 3.0, 1.0, 3.0
5334, 1.0, 7.0, 1.0, 1.0, 1.0, 1.0, 7.0, 1.0
360, 299.0, 299.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0
5357, 1.0, 1.0, 1.0, 2.0, 1.0, 6.0, 2.0, 1.0
2264, 1.0, 2.0, 1.0, 1.0, 3.0, 1.0, 1.0, 2.0
1098, 299.0, 1.0, 1.0, 5.0, 1.0, 1.0, 1.0, 1.0
4572, 7.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 2.0
488, 1.0, 2.0, 1.0, 7.0, 2.0, 1.0, 5.0, 1.0
769, 1.0, 5.0, 5.0, 3.0, 1.0, 1.0, 5.0, 1.0
3994, 1.0, 1.0, 6.0, 1.0, 1.0, 1.0, 2.0, 1.0
3205, 1.0, 2.0, 3.0, 1.0, 2.0, 1.0, 1.0, 2.0
1699, 299.0, 299.0, 1.0, 1.0, 2.0, 1.0, 1.0, 2.0
767, 299.0, 6.0, 3.0, 5.0, 3.0, 1.0, 1.0, 2.0
3731, 2.0, 1.0, 2.0, 1.0, 2.0, 1.0, 1.0, 1.0
5350, 2.0, 1.0, 1.0, 7.0, 1.0, 1.0, 1.0, 3.0
361, 2.0, 2.0, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0
362, 299.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0
363, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0
1375, 2.0, 1.0, 3.0, 1.0, 2.0, 1.0, 1.0, 1.0
2625, 1.0, 299.0, 1.0, 1.0, 2.0, 1.0, 1.0, 2.0
792, 1.0, 7.0, 3.0, 2.0, 299.0, 3.0, 1.0, 7.0
443, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 3.0, 1.0
2171, 2.0, 1.0, 1.0, 2.0, 1.0, 6.0, 2.0, 1.0
793, 299.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 2.0
1471, 1.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0
1599, 1.0, 7.0, 1.0, 1.0, 7.0, 1.0, 1.0, 1.0
3468, 1.0, 2.0, 1.0, 1.0, 7.0, 1.0, 1.0, 2.0
1790, 7.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0
3367, 1.0, 1.0, 1.0, 1.0, 1.0, 6.0, 2.0, 1.0
1712, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 6.0
2901, 1.0, 1.0, 1.0, 1.0, 6.0, 2.0, 1.0, 1.0
4391, 299.0, 7.0, 1.0, 1.0, 1.0, 7.0, 1.0, 1.0
3229, 299.0, 1.0, 1.0, 1.0, 1.0, 6.0, 2.0, 1.0
919, 1.0, 7.0, 3.0, 1.0, 1.0, 1.0, 1.0, 2.0
364, 2.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0
487, 299.0, 299.0, 299.0, 299.0, 299.0, 299.0, 2.0, 1.0
1673, 1.0, 5.0, 1.0, 5.0, 1.0, 1.0, 5.0, 1.0
1704, 299.0, 7.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0
737, 7.0, 7.0, 1.0, 2.0, 2.0, 5.0, 3.0, 7.0
2076, 299.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 1.0
1535, 1.0, 1.0, 1.0, 7.0, 1.0, 1.0, 1.0, 6.0
879, 2.0, 1.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0
1479, 1.0, 2.0, 3.0, 1.0, 1.0, 2.0, 1.0, 1.0
1718, 1.0, 2.0, 1.0, 7.0, 1.0, 1.0, 2.0, 1.0
4207, 1.0, 1.0, 1.0, 1.0, 1.0, 5.0, 1.0, 1.0
1142, 1.0, 1.0, 1.0, 1.0, 6.0, 1.0, 1.0, 2.0
2425, 299.0, 1.0, 3.0, 1.0, 2.0, 1.0, 1.0, 1.0
1809, 299.0, 1.0, 1.0, 1.0, 1.0, 7.0, 1.0, 1.0
1643, 2.0, 1.0, 3.0, 2.0, 1.0, 2.0, 1.0, 2.0
6132, 1.0, 1.0, 6.0, 2.0, 1.0, 1.0, 2.0, 1.0
365, 299.0, 2.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0
366, 1.0, 1.0, 1.0, 2.0, 2.0, 1.0, 1.0, 2.0
2946, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6.0, 2.0
6433, 1.0, 1.0, 6.0, 1.0, 2.0, 1.0, 2.0, 1.0
5437, 7.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.0
5238, 1.0, 2.0, 1.0, 1.0, 1.0, 7.0, 1.0, 1.0
2019, 1.0, 2.0, 1.0, 1.0, 3.0, 1.0, 1.0, 1.0
510, 1.0, 2.0, 1.0, 2.0, 1.0, 1.0, 2.0, 6.0
367, 1.0, 1.0, 1.0, 5.0, 1.0, 1.0, 2.0, 1.0
3725, 2.0, 1.0, 7.0, 2.0, 1.0, 1.0, 2.0, 1.0
433, 299.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0, 2.0
516, 299.0, 299.0, 299.0, 299.0, 299.0, 1.0, 299.0, 5.0
1697, 299.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0
7295, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0, 299.0, 1.0
1015, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5.0
4670, 2.0, 1.0, 7.0, 1.0, 1.0, 1.0, 1.0, 2.0
368, 299.0, 1.0, 3.0, 1.0, 1.0, 1.0, 1.0, 2.0
3548, 7.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0
3997, 7.0, 1.0, 2.0, 1.0, 2.0, 1.0, 1.0, 2.0
369, 1.0, 1.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0
370, 299.0, 1.0, 7.0, 1.0, 1.0, 2.0, 1.0, 1.0
1876, 299.0, 1.0, 1.0, 7.0, 1.0, 2.0, 1.0, 1.0
2689, 1.0, 2.0, 1.0, 1.0, 1.0, 6.0, 2.0, 1.0
371, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0, 3.0
999, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 6.0, 2.0
4239, 2.0, 1.0, 1.0, 1.0, 7.0, 1.0, 1.0, 1.0
2092, 299.0, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0
590, 299.0, 299.0, 3.0, 299.0, 3.0, 3.0, 2.0, 1.0
373, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 3.0
4700, 2.0, 1.0, 1.0, 1.0, 1.0, 7.0, 1.0, 1.0
383, 1.0, 1.0, 7.0, 1.0, 1.0, 1.0, 1.0, 3.0
3770, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 7.0, 1.0
391, 299.0, 299.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0
2435, 1.0, 1.0, 7.0, 1.0, 2.0, 1.0, 2.0, 1.0
4085, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0
3188, 7.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0
6428, 1.0, 1.0, 1.0, 6.0, 1.0, 1.0, 2.0, 1.0
3088, 1.0, 6.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0
963, 299.0, 1.0, 3.0, 1.0, 1.0, 2.0, 1.0, 2.0
1754, 299.0, 299.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0
1874, 2.0, 1.0, 3.0, 1.0, 2.0, 1.0, 1.0, 2.0
375, 299.0, 1.0, 1.0, 2.0, 1.0, 1.0, 2.0, 2.0
3981, 1.0, 1.0, 7.0, 1.0, 1.0, 2.0, 1.0, 3.0
466, 299.0, 2.0, 2.0, 299.0, 299.0, 299.0, 299.0, 1.0
1684, 299.0, 1.0, 3.0, 2.0, 1.0, 2.0, 1.0, 2.0
643, 1.0, 1.0, 1.0, 1.0, 299.0, 299.0, 299.0, 3.0
1497, 1.0, 299.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0
3868, 2.0, 1.0, 1.0, 1.0, 7.0, 1.0, 1.0, 2.0
2357, 299.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0
2733, 299.0, 2.0, 2.0, 1.0, 2.0, 1.0, 1.0, 2.0
5059, 1.0, 1.0, 6.0, 1.0, 1.0, 1.0, 1.0, 2.0
6205, 1.0, 1.0, 1.0, 6.0, 2.0, 1.0, 1.0, 1.0
1670, 1.0, 2.0, 1.0, 5.0, 1.0, 1.0, 2.0, 1.0
5666, 1.0, 2.0, 7.0, 1.0, 2.0, 1.0, 1.0, 2.0
1372, 1.0, 1.0, 2.0, 2.0, 1.0, 2.0, 1.0, 1.0
1922, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0
389, 2.0, 1.0, 3.0, 2.0, 1.0, 1.0, 1.0, 2.0
1021, 2.0, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0, 3.0
1654, 1.0, 7.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0
1751, 1.0, 2.0, 1.0, 2.0, 1.0, 1.0, 1.0, 5.0
1863, 299.0, 1.0, 3.0, 1.0, 1.0, 2.0, 1.0, 1.0
376, 299.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0
1723, 299.0, 299.0, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0
2960, 299.0, 7.0, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0
6869, 1.0, 2.0, 1.0, 1.0, 6.0, 2.0, 1.0, 2.0
2866, 299.0, 1.0, 1.0, 7.0, 1.0, 2.0, 1.0, 2.0
2371, 1.0, 1.0, 1.0, 1.0, 6.0, 1.0, 2.0, 1.0
4805, 1.0, 7.0, 1.0, 7.0, 1.0, 1.0, 1.0, 2.0
1192, 299.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 6.0
1445, 1.0, 1.0, 3.0, 7.0, 1.0, 1.0, 1.0, 1.0
6145, 2.0, 1.0, 1.0, 6.0, 2.0, 1.0, 1.0, 1.0
377, 299.0, 299.0, 299.0, 299.0, 299.0, 299.0, 299.0, 5.0
2457, 1.0, 7.0, 1.0, 7.0, 1.0, 1.0, 2.0, 1.0
2361, 299.0, 2.0, 1.0, 1.0, 7.0, 1.0, 1.0, 2.0
514, 299.0, 1.0, 3.0, 1.0, 1.0, 3.0, 1.0, 5.0
378, 1.0, 2.0, 1.0, 5.0, 1.0, 2.0, 1.0, 1.0
379, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 3.0
637, 299.0, 7.0, 1.0, 3.0, 1.0, 3.0, 3.0, 6.0
3389, 1.0, 7.0, 1.0, 1.0, 7.0, 1.0, 1.0, 2.0
1927, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0, 6.0, 2.0
2431, 2.0, 1.0, 7.0, 1.0, 1.0, 2.0, 1.0, 2.0
380, 1.0, 1.0, 1.0, 299.0, 1.0, 1.0, 1.0, 2.0
486, 2.0, 1.0, 2.0, 2.0, 3.0, 1.0, 2.0, 1.0
657, 1.0, 2.0, 1.0, 2.0, 1.0, 1.0, 3.0, 2.0
1332, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0
2250, 2.0, 1.0, 1.0, 3.0, 1.0, 1.0, 2.0, 1.0
2754, 1.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0, 2.0
381, 299.0, 299.0, 299.0, 299.0, 299.0, 299.0, 299.0, 6.0
1058, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 6.0
1258, 299.0, 1.0, 1.0, 1.0, 3.0, 1.0, 1.0, 1.0
1916, 1.0, 1.0, 3.0, 1.0, 2.0, 1.0, 1.0, 1.0
5680, 1.0, 1.0, 5.0, 1.0, 1.0, 1.0, 1.0, 1.0
1044, 2.0, 1.0, 3.0, 1.0, 1.0, 1.0, 1.0, 2.0
1382, 299.0, 299.0, 299.0, 299.0, 1.0, 2.0, 1.0, 2.0
2172, 1.0, 7.0, 3.0, 1.0, 1.0, 1.0, 2.0, 1.0
6649, 1.0, 1.0, 5.0, 1.0, 1.0, 2.0, 1.0, 1.0
382, 1.0, 1.0, 1.0, 7.0, 1.0, 1.0, 1.0, 3.0
5547, 1.0, 6.0, 2.0, 1.0, 1.0, 6.0, 2.0, 1.0
634, 299.0, 299.0, 299.0, 299.0, 3.0, 3.0, 3.0, 3.0
1341, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 6.0
3691, 1.0, 2.0, 3.0, 2.0, 1.0, 1.0, 1.0, 2.0
384, 299.0, 299.0, 299.0, 299.0, 299.0, 1.0, 299.0, 1.0
2163, 2.0, 1.0, 2.0, 2.0, 1.0, 2.0, 1.0, 2.0
687, 299.0, 2.0, 3.0, 2.0, 1.0, 5.0, 299.0, 1.0
