342,rsi,rsi,rsi,SD,rsi,rsi,rsi, 898
438,oti,rsi,rsi,rsi,tr,rsi,rsi, 867
344,rsi,tr,rsi,rsi,tr,rsi,rsi, 847
345,rsi,tr,rsi,rsi,rsi,tr,rsi, 836
346,rsi,rsi,rsi,tr,tr,tr,rsi, 833
347,rsi,rsi,rsi,rsi,tr,oti,rsi, 812
348,tr,rsi,tr,rsi,rsi,tr,rsi, 791
349,rsi,oti,rsi,rsi,rsi,rsi,rsi, 741
350,SD,rsi,tr,rsi,rsi,rsi,rsi, 708
351,rsi,rsi,rsi,tr,tr,rsi,tr, 658
352,rsi,tr,rsi,rsi,rsi,rsi,tr, 644
353,rsi,SD,rsi,rsi,rsi,tr,rsi, 607
354,rsi,rsi,tr,rsi,tr,rsi,tr, 604
355,SD,rsi,rsi,rsi,rsi,rsi,oti, 589
356,SD,SD,SD,SD,tr,rsi,rsi, 577
357,tr,rsi,rsi,rsi,rsi,rsi,oti, 544
358,rsi,rsi,rsi,tr,rsi,tr,tr, 531
359,SD,SD,SD,SD,SD,rsi,tr, 503
360,SD,rsi,rsi,tr,rsi,tr,rsi, 478
361,oti,rsi,rsi,rsi,rsi,rsi,rsi, 471
362,rsi,rsi,rsi,rsi,tr,rsi,oti, 451
363,tr,rsi,rsi,rsi,tr,rsi,tr, 434
364,SD,rsi,rsi,rsi,rsi,tr,tr, 420
365,SD,SD,SD,tr,rsi,rsi,rsi, 414
366,tr,rsi,rsi,rsi,tr,tr,rsi, 411
367,SD,rsi,rsi,rsi,rsi,oti,rsi, 408
368,SD,rsi,rsi,tr,rsi,rsi,tr, 412
369,rsi,rsi,rsi,oti,rsi,tr,rsi, 397
370,rsi,SD,rsi,rsi,tr,rsi,rsi, 385
461,rsi,rsi,rsi,rsi,rsi,oti,tr, 365
371,SD,SD,SD,SD,rsi,tr,rsi, 344
372,rsi,rsi,rsi,SD,SD,rsi,rsi, 334
373,rsi,rsi,rsi,tr,rsi,oti,rsi, 335
374,rsi,rsi,rsi,tr,rsi,tr,oti, 327
375,SD,SD,SD,SD,SD,rsi,oti, 328
376,rsi,SD,rsi,tr,rsi,rsi,rsi, 324
377,SD,rsi,rsi,rsi,oti,rsi,rsi, 305
378,SD,SD,SD,rsi,rsi,rsi,tr, 299
379,SD,SD,SD,SD,SD,SD,rsi, 291
598,rsi,rsi,SD,SD,tr,rsi,tr, 276
380,tr,rsi,rsi,rsi,rsi,oti,rsi, 276
381,rsi,rsi,rsi,rsi,oti,tr,rsi, 265
382,tr,rsi,rsi,tr,tr,rsi,tr, 264
383,SD,SD,SD,rsi,rsi,tr,rsi, 260
384,SD,SD,rsi,rsi,rsi,rsi,tr, 266
460,rsi,rsi,rsi,rsi,oti,rsi,tr, 255
385,rsi,rsi,oti,rsi,rsi,tr,rsi, 252
386,tr,rsi,rsi,tr,rsi,tr,tr, 242
387,oti,rsi,oti,oti,rsi,rsi,rsi, 243
388,SD,SD,rsi,rsi,rsi,tr,rsi, 245
389,tr,rsi,rsi,tr,tr,tr,rsi, 244
390,rsi,SD,SD,rsi,rsi,rsi,rsi, 235
428,oti,rsi,rsi,oti,rsi,rsi,rsi, 235
391,rsi,rsi,rsi,oti,rsi,oti,rsi, 229
392,SD,SD,SD,rsi,tr,rsi,rsi, 227
393,rsi,oti,rsi,rsi,tr,rsi,rsi, 226
394,tr,rsi,tr,rsi,rsi,rsi,tr, 221
395,SD,SD,tr,rsi,rsi,rsi,rsi, 223
396,rsi,rsi,tr,rsi,rsi,rsi,oti, 219
397,SD,SD,SD,SD,rsi,rsi,tr, 218
589,tr,SD,rsi,tr,rsi,rsi,tr, 222
